MGRA,length,intcount
18016,8006.684354012051,10
18017,292.98227367259557,1
18018,0.0,0
18019,7765.6119976603895,8
18020,2090.0389252993323,0
18021,5891.940097779966,0
18022,2090.747550925682,1
18023,3089.061445562899,2
18024,5951.700969566451,5
18025,9790.117673635665,7
18026,4630.112107699114,4
18027,5668.101868041024,2
18028,913.159781024478,0
18029,10161.234006776745,8
18030,3925.345374590565,5
18031,721.305795682599,1
18032,636.6283761483098,1
18033,1709.4200218596955,2
18034,0.0,0
18035,65.78536902497387,1
18036,0.0,0
18037,1359.425990812507,1
18038,6928.844497109008,5
18039,5025.719531105057,3
18040,1300.3695231013937,1
18041,2181.9853066237474,3
18042,268.30281303845356,0
18043,1497.3996934831134,2
18044,1443.648993412597,2
18045,781.6587749729395,1
18046,3744.6981312506377,1
18047,0.0,0
18048,1252.4650135011607,0
18049,3818.109497104605,0
18050,2062.8781434334405,1
18051,976.1261214607604,0
18052,683.8246505754171,0
18053,1963.5213438281394,1
18054,1539.1012124447607,0
18055,2455.5806631662845,1
18056,5991.422106004143,6
18057,1200.5486818219495,1
18058,5541.455891892254,3
18059,3317.7597683485237,3
18060,1293.2361444511612,1
18061,492.0641044885606,0
18062,5733.200018547585,4
18063,0.0,0
18064,7619.144260026904,7
18065,7544.454599703575,8
18066,13816.633475484052,11
18067,5245.457631132429,3
18068,5367.59599645907,7
18069,5590.632773516157,2
18070,2332.010897845498,2
18071,2231.1982349363357,1
18072,3155.02781716872,3
18073,4741.088086728714,3
18074,3714.829988872071,4
18075,3389.128134261452,2
18076,2748.755863213948,2
18077,1614.7386989172724,0
18078,4493.401993549337,6
18079,0.26997559090202183,1
18080,2703.3055820286404,3
18081,1349.4339965601337,1
18082,2743.951513314063,1
18083,2828.457687497532,3
18084,1465.256102459796,1
18085,0.0,0
18086,0.0,0
18087,0.0,0
18088,0.0,0
18089,0.0,0
18090,43.99696137010581,0
18091,5153.800297835906,0
18092,0.0,0
18093,1899.3006775041356,4
18094,1314.0931238014116,0
18095,5813.777102250049,0
18096,5832.933062638003,1
18097,15776.733064525912,13
18098,6456.13210380211,1
18099,2501.8870839012093,2
18100,12481.780536121636,2
18101,1503.003386880686,0
18102,3550.08994281658,1
18103,8213.231313073338,3
18104,0.0,0
18105,12099.928792305851,4
18106,1892.6500723328236,1
18107,4071.0824814643456,1
18108,4452.485613097611,0
18109,1341.3968880188343,0
18110,1542.079119361683,0
18111,3645.929108347919,1
18112,1400.6813363740353,1
18113,3943.3382787771075,4
18114,764.770503705683,0
18115,3377.6713347653194,6
18116,0.0,0
18117,127.4247263177305,0
18118,573.7542043851756,0
18119,63.44692085271627,1
18120,917.9612731463268,1
18121,637.9090899583462,0
18122,0.12321476567957072,0
18123,1622.3444153046266,2
18124,472.44821423715007,0
18125,807.7905147768292,0
18126,1145.006241179987,1
18127,965.3842615947286,0
18128,614.4060449190416,0
18129,17.797699702430464,0
18130,1284.204316251904,0
18131,373.7049292305395,0
18132,630.3333312051817,0
18133,175.73560906074846,0
18134,1624.6166797289488,1
18135,1210.5311508864424,0
18136,1310.3048741781186,2
18137,2020.6052229406491,2
18138,1637.524172566496,5
18139,1534.1841924759487,2
18140,821.098705857781,0
18141,1489.0768931690175,3
18142,854.2278154430724,0
18143,725.5204246297818,0
18144,150.04675708357559,0
18145,902.4358077744188,2
18146,570.3576357097745,0
18147,388.2449407776212,0
18148,903.2111590406017,1
18149,828.2523085555301,1
18150,1192.7324677927897,2
18151,2119.2509229556154,3
18152,1311.497023080943,2
18153,2758.741403655796,4
18154,1543.6366205828215,4
18155,700.8071041697053,2
18156,1500.2919240167096,2
18157,2923.9068819631498,4
18158,1820.570527533577,3
18159,3265.3895642997877,6
18160,1898.1835953525901,2
18161,951.3197388963313,2
18162,1407.2899200774475,2
18163,255.201779318202,1
18164,785.2518369297668,1
18165,1290.5173769792802,0
18166,3330.5218671631965,3
18167,3673.611072755798,0
18168,1245.3444214667388,1
18169,6386.425052169941,6
18170,2804.594412845227,2
18171,13986.398026829698,7
18172,3975.573059755218,1
18173,2643.589612128878,0
18174,1551.4324614758782,1
18175,2220.607861058053,2
18176,2455.4732558235564,0
18177,1366.5190214499426,3
18178,586.5622986954924,0
18179,5713.2637373437465,5
18180,1528.5096941758695,1
18181,3447.8012678810787,4
18182,1245.370765578552,1
18183,1037.8859722654306,0
18184,249.12413561738168,0
18185,321.0801519004237,0
18186,0.0,0
18187,0.0,0
18188,0.0,0
18189,0.0,0
18190,739.7208309146749,1
18191,0.0,0
18192,454.21395917833655,0
18193,1452.5103471531659,1
18194,344.51922078061784,0
18195,2587.1858195745817,1
18196,0.0,0
18197,887.7468447803544,0
18198,542.7289582096595,0
18199,144.82063105195778,0
18200,3196.6493449416826,3
18201,1236.0594144991958,1
18202,896.0983066167524,1
18203,1737.8671167688185,1
18204,439.61617005790146,0
18205,1847.3736345104899,2
18206,244.82339301844698,1
18207,616.9538519774912,1
18208,2637.7499124594306,1
18209,1705.6251616262032,1
18210,1223.6680231811406,0
18211,761.8498907805847,1
18212,2101.937896152568,1
18213,483.0436163339043,0
18214,2404.4615860347067,2
18215,1000.2285679121651,0
18216,1145.361053537722,0
18217,2040.8187286584405,2
18218,3299.5682245176313,2
18219,0.0,0
18220,2392.209308373202,2
18221,1266.5539257704804,2
18222,5313.967190449737,8
18223,1611.0654964516543,1
18224,1824.0055000593106,3
18225,134.34888906247085,0
18226,1057.4922591258928,1
18227,2848.310570427596,3
18228,5565.950547011067,3
18229,4134.711453659311,0
18230,2927.205424522509,1
18231,1801.5729711386762,0
18232,3042.4975903345007,1
18233,0.0,0
18234,2416.9772248548934,0
18235,0.0,0
18236,0.0,0
18237,9787.491733948375,0
18238,3372.8479974281013,2
18239,6530.227417732391,4
18240,0.0,0
18241,0.0,0
18242,2853.1137891757453,0
18243,7.234949527537192,0
18244,3430.7261890244963,1
18245,1213.0861883675914,0
18246,0.0,0
18247,331.6670570910423,0
18248,980.1153455838976,0
18249,946.8615767308479,0
18250,1.0203808537320354,0
18251,1361.0861388651977,0
18252,0.0,0
18253,216.0615432312069,0
18254,0.0,0
18255,1286.9755722193809,1
18256,0.0,0
18257,1324.9350108663602,0
18258,6363.608925516064,6
18259,2826.044644746006,0
18260,17.456608054980524,0
18261,659.074761185895,0
18262,17.06199589430471,0
18263,2073.843185166042,1
18264,34.42070610898972,0
18265,4558.417315252637,6
18266,1353.5874784672237,1
18267,2791.925809288401,1
18268,4094.7306427421145,1
18269,3798.3338049878535,0
18270,1003.8323007560484,2
18271,1929.0354567130566,2
18272,6642.079615916495,8
18273,3152.5883556238427,3
18274,2888.220070919144,4
18275,1675.6197197696793,1
18276,4269.220900905821,2
18277,4207.2845175668945,4
18278,2931.6203836898076,5
18279,4234.570496124767,3
18280,3845.223581469117,4
18281,4428.111341247971,4
18282,3815.661795483758,3
18283,3942.4175343348293,3
18284,2395.3276983754827,1
18285,4320.869990662013,5
18286,1250.5740070527356,1
18287,1410.4674112011928,1
18288,2095.9283372958857,1
18289,2405.3805762956026,0
18290,2997.592247992443,3
18291,3424.0924056354843,5
18292,1903.2882610191766,4
18293,3722.261676579711,8
18294,3830.569464280179,6
18295,1683.6087715504734,3
18296,5227.109053159951,15
18297,1388.1182143445992,1
18298,2038.719394035948,3
18299,2402.184290056469,4
18300,631.9966529249486,1
18301,580.002474424402,1
18302,0.0,0
18303,1235.5629185129162,2
18304,2424.4256384935434,3
18305,2117.3491017734987,1
18306,3287.953828746617,5
18307,752.936588306126,1
18308,3811.9051762801364,6
18309,3461.494065292248,2
18310,9176.321101789674,6
18311,4161.480470421005,6
18312,7948.228897956439,11
18313,3174.780248057129,1
18314,4899.319201360225,6
18315,5064.968890066007,7
18316,2298.3881699853187,4
18317,2504.7241850838864,4
18318,582.8800534563176,1
18319,4335.593070483016,7
18320,9327.096171281897,24
18321,519.1390622550385,2
18322,4721.058785184645,3
18323,5960.625917612924,13
18324,13917.237299217488,16
18325,6475.361405131773,7
18326,3676.1596842961044,3
18327,1326.1522726994992,2
18328,2163.9155339645217,7
18329,1172.710262561715,2
18330,6491.44227435932,9
18331,4395.545764123436,5
18332,2457.7910515848207,3
18333,636.0575957933243,0
18334,3872.4939039009823,5
18335,0.0,0
18336,3644.5283171136525,3
18337,1430.1086016769982,2
18338,5661.884051731534,5
18339,4124.932675173375,4
18340,3184.7771386255604,5
18341,473.9013657965326,1
18342,731.2530828591573,2
18343,3019.4645248167667,3
18344,2968.2107591003137,5
18345,1476.1988934216909,2
18346,5257.266147426254,6
18347,2611.5450674248555,6
18348,2379.1998566066304,1
18349,1922.6725671398005,3
18350,112.11303146369103,0
18351,1300.630141322333,3
18352,1084.6144792352973,0
18353,1989.9418963423125,2
18354,2217.8875274661004,4
18355,1748.1124370842538,1
18356,1682.6343452650967,2
18357,1683.3684302453903,2
18358,2138.7951459597625,6
18359,1828.3537834717895,2
18360,1710.7561604457587,2
18361,1165.6155053638818,2
18362,2873.5462014634563,3
18363,1335.3899286804508,2
18364,3394.90191869001,9
18365,795.9906424438676,1
18366,1317.0257756009905,2
18367,142.21915463204235,0
18368,1006.9200781156377,1
18369,4021.583449189113,5
18370,5686.838056208711,4
18371,6027.338045856651,9
18372,4935.336429833669,9
18373,1463.6739692182625,2
18374,2491.551547960994,6
18375,1590.4850021678,4
18376,1224.056055160691,2
18377,2752.0309189341483,3
18378,1342.3512897315143,3
18379,2465.0906859190522,4
18380,1279.297817250229,2
18381,505.843941277795,0
18382,1324.1875321669224,3
18383,93.94713723334321,0
18384,1532.4318334195366,1
18385,989.0342453848474,1
18386,756.1216678989978,3
18387,2527.861200860241,5
18388,1121.8049255234648,3
18389,3105.235649786726,3
18390,1423.9488357815385,2
18391,665.1005585047341,0
18392,1267.3034370296007,4
18393,224.60079960360554,0
18394,791.3637675250259,1
18395,1567.5414339971899,8
18396,11147.027016857803,15
18397,1650.2853001983958,2
18398,3101.71625978283,3
18399,1419.8276775337208,7
18400,2640.3892253191234,3
18401,996.0323846333922,2
18402,1360.551082539556,2
18403,1610.738214944192,0
18404,2060.3596072534074,1
18405,3745.5202250672987,6
18406,3201.1403109331213,7
18407,2117.451051148989,5
18408,0.0,0
18409,1823.406256482633,1
18410,4350.809345088158,5
18411,6158.964667456758,2
18412,2772.760905739482,5
18413,4399.830594417914,5
18414,781.6209870053378,1
18415,3571.534698487383,6
18416,1801.8150258287424,3
18417,3215.2581821332587,2
18418,2039.832522284853,2
18419,1979.814113465598,5
18420,3065.4882243282045,3
18421,2387.9245834262724,0
18422,2860.8376665667906,4
18423,5078.373013502942,9
18424,2329.2903895236027,3
18425,1969.2263788495763,1
18426,658.1247122933675,0
18427,1521.4535145103705,2
18428,1590.5013447414221,4
18429,3857.531894433702,3
18430,2251.4259895431214,1
18431,4449.500593974461,2
18432,4301.478249266001,5
18433,3077.328454541168,4
18434,1574.9534124695663,0
18435,4056.6863592467416,3
18436,3581.2817162928886,4
18437,2908.0645922866233,4
18438,77.44201298608627,0
18439,2995.6785144950786,4
18440,2324.9429467605783,2
18441,1063.393398476792,0
18442,987.4372395152,2
18443,2801.3075653793317,2
18444,3838.9101079591146,3
18445,2551.310758022756,3
18446,1791.1248088881296,1
18447,3822.454839556809,6
18448,1915.6909679271494,0
18449,855.1530602860465,2
18450,835.5154175784396,0
18451,1454.4697444283906,1
18452,2676.785055589811,3
18453,3050.9266258142698,3
18454,1911.3486661044565,1
18455,428.80714354399936,0
18456,669.3840570309783,1
18457,3482.4171952539714,3
18458,3589.9339650395045,4
18459,2849.7100376873204,4
18460,1001.6931062112508,2
18461,3033.6147911287894,5
18462,4059.7168980461097,7
18463,0.0,0
18464,2265.02476460462,2
18465,2141.1693554369963,5
18466,2740.7389836039574,4
18467,3397.2703844329753,2
18468,3205.57094457186,3
18469,2264.336131796249,5
18470,1399.7811443653206,5
18471,4238.087108811377,6
18472,700.9649649663065,2
18473,1288.0196132876063,1
18474,2461.8984068711206,1
18475,2520.768006082114,2
18476,2728.6467125977024,0
18477,2100.254099962239,4
18478,2551.0592631256063,0
18479,4365.331852294151,5
18480,155.9424253346382,0
18481,18572.7448836025,45
18482,7373.161881184351,10
18483,3504.821393804458,6
18484,3669.1391543547243,2
18485,9779.896637518317,12
18486,1612.9216594517102,3
18487,601.5927215912059,0
18488,2563.8057565660793,1
18489,1474.4492381952155,1
18490,3346.1749611967357,1
18491,1630.921806991421,1
18492,2017.8700589561736,0
18493,874.934914767907,1
18494,4290.601721676719,2
18495,4655.671824522176,2
18496,1145.1791197583511,1
18497,3056.421613159151,2
18498,3737.045434743163,3
18499,2188.32034684847,1
18500,1218.028022427393,1
18501,1433.758084934226,1
18502,0.0,0
18503,9346.028745403193,7
18504,192.8544405993379,0
18505,4276.4841574082275,6
18506,1685.5121529423795,1
18507,1402.10988075416,1
18508,666.3401636860821,0
18509,3739.304948978468,8
18510,0.0,0
18511,0.0,0
18512,420.76785653166445,0
18513,214.38615040868865,0
18514,2681.2698234562067,3
18515,1939.7526474108358,2
18516,839.3888300267007,1
18517,2140.7540842736403,3
18518,306.91444024194584,0
18519,76.79985017867247,0
18520,1307.620046626537,1
18521,3794.930994664413,3
18522,818.1286817403137,1
18523,3238.2642792757124,3
18524,748.0792703324502,1
18525,2742.4084644445547,3
18526,1878.2682018965604,1
18527,1390.4863921823944,0
18528,1384.2735952479193,0
18529,3492.804238769055,1
18530,1572.8966763723683,2
18531,1158.0253919916358,1
18532,2642.8921975659655,3
18533,978.046101238404,1
18534,1429.7806460282804,1
18535,3898.6349957669368,5
18536,2693.6862621840496,3
18537,1120.7425944268962,2
18538,1003.3221319059309,3
18539,1210.8290339160383,2
18540,1441.8809176454652,2
18541,1030.6877460721196,1
18542,1275.0269002296652,3
18543,1232.4850681667313,3
18544,1541.7622169754802,5
18545,1171.7340643318314,4
18546,896.2762986018661,1
18547,841.3987473173058,0
18548,860.9988979703344,1
18549,961.9790922900969,3
18550,1296.3618485340353,2
18551,1298.536191780653,0
18552,1147.4395825983204,3
18553,2428.5621523152195,3
18554,499.5829465808062,2
18555,2235.5565843815284,4
18556,934.0730049566653,1
18557,1713.7795526696582,1
18558,0.0,0
18559,0.6855317920838083,0
18560,292.3648642491686,1
18561,241.2137646772891,0
18562,836.287143595463,1
18563,1330.4453345001211,4
18564,676.366679899865,1
18565,855.8146195129153,0
18566,2442.9502762893403,3
18567,0.0,0
18568,0.0,0
18569,1238.2734784367228,1
18570,956.2966246709826,1
18571,941.5862160695997,0
18572,2020.0238158801803,0
18573,3182.485731641794,3
18574,1668.989339650289,1
18575,376.4259163948818,0
18576,1016.7998785764366,1
18577,1107.0797504530508,1
18578,1296.668922967206,1
18579,355.25405432248647,0
18580,1573.7380400780798,1
18581,419.48864572219946,1
18582,1394.5829034601502,3
18583,3124.468299233433,4
18584,6265.723352134511,9
18585,5434.428357557024,5
18586,2689.373075920081,2
18587,1689.8655703194331,1
18588,3150.363234154542,4
18589,2699.279183782948,6
18590,1155.8349036550003,0
18591,692.9966574400186,1
18592,1374.45418552684,2
18593,3455.8500447513366,8
18594,0.0,0
18595,783.1719808561118,0
18596,2185.215762471268,4
18597,1006.3074895330973,4
18598,724.333812035788,1
18599,1372.0421441772203,2
18600,716.9175207538971,3
18601,884.9812787060076,0
18602,1699.4736961124495,3
18603,2177.593964505319,6
18604,2133.359993723441,6
18605,1882.4176453731789,3
18606,663.1487580524126,1
18607,209.92707962992495,1
18608,504.2449449848807,0
18609,580.632328704108,0
18610,10.850138089927496,0
18611,564.8220825862471,0
18612,276.065021304294,0
18613,1068.350220687591,3
18614,497.90722993783214,0
18615,1472.5454327271498,1
18616,708.056841361941,0
18617,636.4013305590563,0
18618,802.134594129715,2
18619,811.6730884944113,3
18620,567.1927558531403,0
18621,1529.6436367754359,2
18622,114.01824733459853,0
18623,1683.3968713305544,3
18624,850.4854347496938,0
18625,1420.3496209704933,2
18626,373.6133482744457,0
18627,464.843855111774,0
18628,1217.5858310523909,1
18629,133.136960325037,0
18630,994.9017623768366,1
18631,1386.5454859202289,5
18632,1693.539481905518,0
18633,753.1918103960201,2
18634,2050.608853710281,2
18635,1026.445150301023,2
18636,2456.2664297788406,10
18637,891.6575993061397,2
18638,3151.0170058306394,4
18639,1443.9712254707874,2
18640,2142.590892899632,1
18641,958.7623560143618,1
18642,1254.1392652971422,1
18643,1035.7156675645697,3
18644,1334.740133669979,2
18645,695.0967137525544,1
18646,812.7482856476697,1
18647,1810.8950975194864,2
18648,1492.0959428280923,4
18649,872.664743913482,1
18650,1273.791118645359,2
18651,1240.2610512893236,1
18652,1353.9842825358023,1
18653,1265.3669432517768,1
18654,1398.0553400289846,3
18655,2261.434627350181,1
18656,1354.0293990798925,1
18657,1251.4296123085007,3
18658,2949.6498356431575,2
18659,5270.683673353813,5
18660,2097.825987840729,4
18661,227.49452653680575,0
18662,2207.2421000323707,3
18663,504.9743371550963,2
18664,2686.19834735961,3
18665,4558.699284437376,7
18666,1622.7561572501272,2
18667,1981.4066250349515,2
18668,645.8155057645592,1
18669,512.8444539854692,0
18670,1259.689885260147,1
18671,894.0797215930962,4
18672,4118.3157445760935,5
18673,581.5619068114808,1
18674,776.7620789606606,2
18675,1310.9860132101624,2
18676,2999.7250667300045,4
18677,2128.5605439509964,2
18678,1841.9506873750693,1
18679,105.05079205275149,0
18680,578.2877789548379,1
18681,2176.0902875150236,5
18682,389.7040432378915,2
18683,4003.0232373275007,6
18684,3758.6473670885243,5
18685,1629.0116654683268,1
18686,2938.9779566964357,4
18687,2394.308758564654,4
18688,1009.9962129148144,1
18689,2211.361745616348,3
18690,1120.0657322554052,4
18691,2168.8549688526327,3
18692,1573.969958407546,1
18693,380.684686524024,0
18694,1656.5470849654769,2
18695,1862.5180953198726,4
18696,1096.7226107482625,0
18697,1305.7982198439827,1
18698,1158.5310128416788,1
18699,562.1068314820983,1
18700,1571.799106923606,3
18701,1170.4625504163428,1
18702,2018.3177184305578,1
18703,1466.118422063716,0
18704,1172.5339547588453,2
18705,4004.732624390246,4
18706,2958.6632225520525,5
18707,333.46754902295197,0
18708,0.0,0
18709,367.98709698940996,0
18710,1604.4522437760545,3
18711,760.5577169312493,1
18712,1566.5200777629943,1
18713,4747.765984245981,5
18714,3751.280904970209,4
18715,295.9279190315498,0
18716,1931.5388539386008,2
18717,1788.0728808307156,1
18718,4.002421143178803,0
18719,0.0,0
18720,734.4577353188466,0
18721,483.9490480341203,1
18722,1222.0037787165522,1
18723,228.63306199831453,0
18724,3116.27491590125,5
18725,2539.514265804833,4
18726,2101.5002081679986,4
18727,2739.4337763936796,1
18728,441.6808532780968,0
18729,216.69214094999424,0
18730,2487.713414046047,6
18731,1282.0522011340445,0
18732,2514.330537347318,3
18733,1715.347674654743,2
18734,1382.6097650471238,3
18735,780.3312960891066,1
18736,250.06241352471744,0
18737,0.0,0
18738,1151.3891755463046,0
18739,1194.1714630878635,2
18740,3110.265035075572,2
18741,2604.049246075008,1
18742,290.45346959120207,0
18743,972.982063056924,2
18744,3862.9667979221085,5
18745,3939.941136930591,7
18746,1856.4455630339114,1
18747,2764.50493702714,2
18748,947.6022646895769,0
18749,1647.4302303850563,4
18750,458.5250242751435,1
18751,0.0,0
18752,780.6402628443852,0
18753,1392.4083102982318,0
18754,1976.7711261894967,0
18755,2374.898315957934,2
18756,864.3924129385682,1
18757,1516.8223713173886,1
18758,526.9976812678699,2
18759,0.0,0
18760,519.3388166366374,0
18761,1369.342008397559,1
18762,1473.2420743521147,1
18763,1010.5257354589961,1
18764,1646.6548196888014,2
18765,985.2872465639388,1
18766,3597.5531059079403,5
18767,583.1379773771927,0
18768,908.0405244117812,2
18769,2053.402195613936,1
18770,1477.5854207670768,0
18771,1151.5554139345777,1
18772,2252.6834559384997,5
18773,1489.3934416511497,3
18774,2516.0476995496306,4
18775,1488.284115941497,2
18776,2541.7898224998976,5
18777,5534.941114301257,6
18778,1778.1028555690682,1
18779,1900.1570383103108,3
18780,233.4917354919153,0
18781,2546.778255070307,3
18782,557.9226125991725,1
18783,585.1724756389185,3
18784,1821.7939262228304,1
18785,2409.890410339096,3
18786,965.4555218409723,2
18787,2057.4145635256136,1
18788,392.8009610525317,0
18789,3460.244715129154,5
18790,2091.0633608296594,4
18791,1122.6874715919873,1
18792,2656.8758829890376,6
18793,1307.493633408132,5
18794,2565.8587009806033,1
18795,612.2215860428311,0
18796,625.0554654453888,2
18797,1921.9609109622704,2
18798,196.9076062528656,0
18799,0.0,0
18800,1017.9191049061304,1
18801,3919.683855012446,5
18802,8904.074744765792,26
18803,1158.1773040412154,1
18804,2976.7425931151693,9
18805,3406.611375765819,4
18806,1731.3993041127997,3
18807,1201.4262439738688,0
18808,8133.44411847581,17
18809,5914.412674429133,7
18810,3167.6573235809506,2
18811,8794.535203487512,3
18812,6716.896772085271,5
18813,4222.337454589102,7
18814,4856.620055231678,7
18815,5369.151694041302,2
18816,4736.474332732378,12
18817,6719.023798785353,7
18818,7862.347875417644,8
18819,3438.135555092136,4
18820,3443.8504787492816,3
18821,107.57489489995693,0
18822,945.1702497007836,1
18823,5217.392873506709,11
18824,2783.5785488769125,2
18825,6454.626705400751,10
18826,2517.3040803859835,6
18827,3132.0388527680198,3
18828,7148.398718052025,8
18829,2877.8395763211774,5
18830,3683.4133424260185,4
18831,5055.001354916785,8
18832,1215.0214393905312,1
18833,5446.9327338476505,7
18834,2918.422783163938,4
18835,4326.240723496452,4
18836,3290.2694124539494,4
18837,110.92140077074043,0
18838,3112.9865128703887,4
18839,862.8570757468024,0
18840,0.0,0
18841,0.0,0
18842,25.512676092811745,1
18843,3865.303270172047,6
18844,481.45557159514914,1
18845,10419.622448294738,21
18846,10633.96378991768,13
18847,6609.658648866017,8
18848,0.0,0
18849,0.0,0
18850,1309.3319936599787,0
18851,252.1826270355777,1
18852,796.5334321806471,0
18853,3144.1840097233135,3
18854,1777.780651450135,1
18855,10430.603740457502,7
18856,768.2245957026009,2
18857,514.6898982143817,1
18858,1486.5276146695485,0
18859,3466.9198172819993,4
18860,2697.2307669988622,3
18861,1356.7241061510192,0
18862,1809.8702733258542,3
18863,1706.9878136494326,2
18864,0.0,0
18865,1517.8796465797288,4
18866,49.472415592677564,1
18867,4851.291853227472,3
18868,4615.366565400646,4
18869,3869.226140080019,5
18870,23.708338448308652,1
18871,0.0,0
18872,0.0,0
18873,4409.287487286305,5
18874,9180.12741134687,13
18875,6075.567530940518,5
18876,3754.599402408827,4
18877,6438.761857781716,6
18878,4688.489488347733,9
18879,0.0,0
18880,2660.1284091938305,1
18881,0.0,0
18882,5932.499252857532,5
18883,4566.868724569051,9
18884,1593.3340226684252,1
18885,392.2670778301019,0
18886,0.0,0
18887,2850.6320775107833,3
18888,1354.7515183720725,4
18889,106.3354111746932,0
18890,0.0,0
18891,0.0,0
18892,0.0,0
18893,5830.448422459131,9
18894,8125.0830320459445,13
18895,7501.246802903854,10
18896,1555.9267881294481,1
18897,10644.973500790433,10
18898,4331.950641006707,4
18899,3467.112202157351,1
18900,547.236619928299,0
18901,15862.659189425109,30
18902,4105.889124516972,3
18903,1841.528756794165,0
18904,860.8463885629636,10
18905,3465.4986505445613,7
18906,4559.093732317173,3
18907,3338.367016255281,2
18908,1952.492321856328,1
18909,3207.7895299931993,4
18910,1613.411546689042,1
18911,997.721055082473,0
18912,3638.7323353138668,5
18913,479.07263237183423,0
18914,3063.7178980628414,2
18915,2492.9211340165266,3
18916,2096.995322089383,2
18917,2964.6737043743574,1
18918,690.1553372882167,0
18919,1545.9797621747311,1
18920,6699.434327943971,11
18921,2067.9331267382063,2
18922,4726.987151749699,6
18923,4587.117708599252,3
18924,3040.194759072884,1
18925,3592.5281662465272,4
18926,743.862049593331,0
18927,3015.0789898368976,6
18928,3213.0588807504487,1
18929,4660.46287963932,3
18930,7888.2096027723055,8
18931,7906.11717714986,7
18932,3313.5651663389604,6
18933,2982.9932272843134,0
18934,5780.368333912361,6
18935,2598.4701090362073,0
18936,2460.239033454289,5
18937,1883.9829771176505,1
18938,0.0,0
18939,1472.3307728472607,2
18940,1665.5845713456347,0
18941,3211.886761379748,2
18942,537.0338290938078,1
18943,4605.098495318476,8
18944,5572.017106117825,9
18945,845.1691807532067,1
18946,605.0133967149509,1
18947,1098.6513911389675,1
18948,4839.687857064062,7
18949,2896.6630450214066,2
18950,4294.34106534339,5
18951,1660.0275167367658,0
18952,1430.3296295284738,1
18953,3231.9817537515223,4
18954,4324.546414202104,9
18955,3236.1391579627607,4
18956,3418.844632544875,5
18957,4619.488427730397,8
18958,6421.837387289383,11
18959,2568.567852181724,3
18960,6275.714258577311,8
18961,5953.312038997046,17
18962,3416.4998951832767,6
18963,7621.805007474904,11
18964,634.144703458863,0
18965,2994.1296408402404,2
18966,8446.058215083733,12
18967,1850.0647191977466,1
18968,5092.029489109373,3
18969,7475.779848858532,6
18970,1129.8232854278992,2
18971,778.7515664431354,2
18972,2031.2563212923255,2
18973,5835.770579273177,12
18974,5297.463014045281,7
18975,7634.459984326604,16
18976,8987.724628620583,21
18977,1382.7050230629548,1
18978,1765.0520835892153,0
18979,6916.121035825844,9
18980,3094.997436205389,5
18981,8308.770665867218,6
18982,8101.088400293269,9
18983,9076.784854771657,11
18984,6110.396055573261,6
18985,6897.5225883888,6
18986,391.37523058654455,3
18987,11888.397366905367,9
18988,7365.194346201669,14
18989,7103.861462342469,9
18990,2442.6971728514754,2
18991,4453.6236207946995,3
18992,3123.078522425857,6
18993,16036.400210220265,22
18994,3203.217663749372,3
18995,5263.229391237021,5
18996,3072.9462527668775,3
18997,5203.78461724595,4
18998,4184.28604618674,5
18999,3170.7358990436596,5
19000,3659.5572188426104,3
19001,4443.241477139675,9
19002,6136.796599616663,8
19003,1646.6885260418742,3
19004,4682.947191870605,5
19005,1885.0623874243056,3
19006,335.72738166888445,0
19007,3688.0684170296418,4
19008,2195.3234473898233,5
19009,1126.7763519822834,3
19010,2252.139122529885,4
19011,558.9843450972546,1
19012,2248.57792249529,1
19013,5858.103238762574,7
19014,3022.6277529186664,5
19015,6399.945494158617,15
19016,7447.451549689142,17
19017,5186.6421368155425,11
19018,1826.4684678111553,2
19019,3138.505529977398,3
19020,0.0,0
19021,518.2639868129854,1
19022,528.9368066009712,0
19023,3112.718803574084,3
19024,6156.137347474748,4
19025,2570.907737481293,0
19026,11697.622127183513,18
19027,4884.595755296704,5
19028,7502.771500427209,17
19029,4904.258164939977,8
19030,7759.105046898054,11
19031,4827.984084046109,13
19032,2583.220204195719,1
19033,4369.290346198881,6
19034,1244.7226108606587,3
19035,0.0,0
19036,4554.6109513772835,9
19037,5093.557609789328,6
19038,3823.405751377772,5
19039,1372.8034815600952,1
19040,3476.845405475312,4
19041,4403.456782376346,5
19042,6912.057762679416,14
19043,10679.422612796432,14
19044,6417.052636237517,7
19045,1488.2986977883388,1
19046,6140.754695366984,9
19047,2502.1677880813772,2
19048,3822.530176746052,9
19049,5815.882061904175,8
19050,0.0,0
19051,2013.198270286645,2
19052,1866.5694674234635,2
19053,5042.248560740929,6
19054,3117.4607502849267,3
19055,2086.5937109831466,4
19056,510.15699623750135,3
19057,6708.437922655137,8
19058,5991.80355451882,9
19059,1420.209886932123,1
19060,4961.7210881175115,12
19061,891.0227627364332,2
19062,0.0,0
19063,1169.7783436585412,3
19064,1316.7347165909534,1
19065,987.1736237561922,1
19066,772.7390021288777,2
19067,692.256556330592,2
19068,4237.124190919881,12
19069,840.7161879790272,0
19070,981.5163009074607,0
19071,0.0,0
19072,876.6803920280935,1
19073,0.0,0
19074,1330.9824293339732,3
19075,0.0,0
19076,0.0,0
19077,0.0,0
19078,0.0,0
19079,1029.3519645294634,1
19080,4596.98035780568,4
19081,828.8758439121734,1
19082,1133.6336553695921,0
19083,457.91227696225434,0
