mgra,free_spaces,paid_spaces,spaces,hourly,daily,monthly,hourly_imputed,daily_imputed,monthly_imputed,imputed,imputed_types,cost_types
2794,182.0,47.0,229.0,1.25,,,1.25,14.70389790313606,134.82624648562592,True,daily & monthly,hourly
2796,57.0,0.0,57.0,,,,2.74178525820068,17.890600808635252,145.1364288222342,True,hourly & daily & monthly,None
2800,244.0,253.0,497.0,10.0925925925925,18.2716049382716,,10.0925925925925,18.2716049382716,134.4292240501423,True,monthly,hourly & daily
2815,206.0,90.0,296.0,,,,2.7374948263269725,15.681290063473192,134.70218313768132,True,hourly & daily & monthly,None
2821,397.0,0.0,397.0,,,,1.9946099400576425,12.203686669181963,129.17681338606508,True,hourly & daily & monthly,None
2822,176.0,236.0,412.0,1.594230769230765,32.0,170.0,1.594230769230765,32.0,170.0,False,,hourly & daily & monthly
2824,202.0,39.0,241.0,,,,2.5631678315770583,15.587887346662988,136.83937804054796,True,hourly & daily & monthly,None
2828,28.0,0.0,28.0,,,,2.8055149176893512,18.375661132294503,146.4976901388486,True,hourly & daily & monthly,None
2832,7.0,128.0,135.0,1.25,,,1.25,17.287228868545295,138.6670165384935,True,daily & monthly,hourly
2833,75.0,0.0,75.0,,,,2.702228917828402,17.58952888360537,144.29150800502524,True,hourly & daily & monthly,None
2834,622.0,27.0,649.0,1.25,,,1.25,8.19177263066533,116.88644420402268,True,daily & monthly,hourly
2835,182.0,162.0,344.0,1.25,,,1.25,14.693319985937364,129.63970148742538,True,daily & monthly,hourly
2836,22.0,100.0,122.0,12.6981255906752,21.4018691588785,124.494382022471,12.6981255906752,21.4018691588785,124.494382022471,False,,hourly & daily & monthly
2838,180.0,21.0,201.0,1.25,,,1.25,14.735898363652055,136.08450125052929,True,daily & monthly,hourly
2841,941.0,,,6.1562101910828,32.1657111819296,164.701689319646,6.1562101910828,32.1657111819296,164.701689319646,False,,hourly & daily & monthly
2854,191.0,0.0,191.0,,,,2.4473102798737174,15.649287588968367,138.84646273856754,True,hourly & daily & monthly,None
2860,57.0,143.0,200.0,10.0,50.0,,10.0,50.0,192.37179383105115,True,monthly,hourly & daily
2864,47.0,61.0,108.0,,,,2.9827836469546054,18.249603438842374,143.2741524527658,True,hourly & daily & monthly,None
2867,130.0,0.0,130.0,,,,2.5813623222464384,16.669586890458515,141.70980550799788,True,hourly & daily & monthly,None
2870,24.0,28.0,52.0,,,,2.914840199728126,18.530578014191875,145.6151724342661,True,hourly & daily & monthly,None
2881,48.0,90.0,138.0,1.25,,,1.25,16.683741086406165,138.62511728382214,True,daily & monthly,hourly
2883,82.0,106.0,188.0,1.0,,,1.0,15.954563285431384,135.97019585932293,True,daily & monthly,hourly
2884,328.0,704.0,,1.0,5.0,,1.0,5.0,87.17913143820097,True,monthly,hourly & daily
2887,196.0,75.0,271.0,1.24999999999999,,,1.24999999999999,14.494059890381479,132.9639233897621,True,daily & monthly,hourly
2889,37.0,93.0,130.0,1.25,,,1.25,16.84631426349622,138.9608613626405,True,daily & monthly,hourly
2896,259.0,0.0,259.0,,,,2.2978752162451106,14.511904761077709,135.65453965133372,True,hourly & daily & monthly,None
2903,9.0,97.0,106.0,1.25,,,1.25,17.26047137568431,139.97948407704604,True,daily & monthly,hourly
2908,56.0,4.0,60.0,,,,2.758344973262702,17.919900170930827,145.0304720267512,True,hourly & daily & monthly,None
2916,169.0,0.0,169.0,,,,2.4956569181065036,16.017264386227115,139.8791437373785,True,hourly & daily & monthly,None
2917,476.0,0.0,476.0,,,,1.8210015573126417,10.88231544266193,125.46854979942579,True,hourly & daily & monthly,None
2918,10.0,51.0,61.0,1.25,,,1.25,17.24989807685869,142.01127978062766,True,daily & monthly,hourly
2925,92.0,0.0,92.0,,,,2.66487015192125,17.305183176632706,143.49352723321678,True,hourly & daily & monthly,None
2927,88.0,0.0,88.0,,,,2.6736604497817553,17.37208804886157,143.68128741481877,True,hourly & daily & monthly,None
2929,0.0,119.0,119.0,,50.0,,10.503222886106855,50.0,194.8378823505836,True,hourly & monthly,daily
2942,19.0,49.0,68.0,,,,3.0012293101874614,18.68021811172933,145.04716424663022,True,hourly & daily & monthly,None
2944,174.0,0.0,174.0,,,,2.4846690457808696,15.933633295941032,139.644443510376,True,hourly & daily & monthly,None
2949,77.0,0.0,77.0,,,,2.6978337688981484,17.55607644749094,144.19762791422426,True,hourly & daily & monthly,None
2959,77.0,464.0,541.0,2.70873786407767,13.5436893203883,,2.70873786407767,13.5436893203883,117.10316028126479,True,monthly,hourly & daily
2964,238.0,25.0,263.0,,,,2.4337876587433667,14.94173749176898,135.6846753492223,True,hourly & daily & monthly,None
2976,120.0,0.0,120.0,,,,2.6033380668977064,16.836849071030674,142.17920596200287,True,hourly & daily & monthly,None
2979,31.0,148.0,179.0,,,,3.33032139637911,18.790688814942104,140.6996868899576,True,hourly & daily & monthly,None
2980,147.0,41.0,188.0,,,,2.691215497457469,16.514115911929025,139.34463211713356,True,hourly & daily & monthly,None
2984,162.0,0.0,162.0,,,,2.5110399393623886,16.134347912627618,140.20772405518198,True,hourly & daily & monthly,None
2992,0.0,103.0,103.0,1.25,,,1.25,17.39315967569811,140.0942823906011,True,daily & monthly,hourly
2994,117.0,155.0,272.0,1.25,,,1.25,15.656254129989712,132.73885344685428,True,daily & monthly,hourly
3000,8.0,65.0,73.0,,,,3.082851191691437,18.914499087312134,144.95191738250168,True,hourly & daily & monthly,None
3007,216.0,0.0,216.0,,,,2.3923709182455526,15.23113213753798,137.6729616035551,True,hourly & daily & monthly,None
3009,63.0,230.0,293.0,4.88151658767772,23.8151658767772,103.755776986252,4.88151658767772,23.8151658767772,103.755776986252,False,,hourly & daily & monthly
3028,83.0,33.0,116.0,1.25,,,1.25,16.170827754382636,139.6970592378276,True,daily & monthly,hourly
3030,153.0,0.0,153.0,,,,2.530818109548529,16.284883875142558,140.63018446378646,True,hourly & daily & monthly,None
3032,107.0,91.0,198.0,1.25,,,1.25,15.810185627916525,136.05350144631694,True,daily & monthly,hourly
3039,0.0,98.0,98.0,1.10569021695723,,,1.10569021695723,17.264113528657578,140.04423514305856,True,daily & monthly,hourly
3040,0.0,27.0,27.0,1.13018516683591,,,1.13018516683591,17.292626427853982,143.29313427850357,True,daily & monthly,hourly
3041,37.0,74.0,111.0,,,,3.051436348545781,18.457728338189188,143.24663817389938,True,hourly & daily & monthly,None
3046,268.0,6.0,274.0,,,,2.299640256954316,14.380228514920308,135.002733981404,True,hourly & daily & monthly,None
3051,0.0,21.0,21.0,1.25,,,1.25,17.40070219057023,143.79251447627453,True,daily & monthly,hourly
3055,6.0,234.0,240.0,10.625,20.0,,10.625,20.0,142.95707789576048,True,monthly,hourly & daily
3057,17.0,299.0,316.0,1.25,,,1.25,17.123455308529262,130.5266266711399,True,daily & monthly,hourly
3059,361.0,10.0,371.0,1.25,,,1.25,12.057301871804315,128.82977003326118,True,daily & monthly,hourly
3072,70.0,125.0,195.0,1.25,,,1.25,16.35482347478999,136.10451308334876,True,daily & monthly,hourly
3074,192.0,6.0,198.0,1.25,,,1.25,14.559624503521114,136.2471395714768,True,daily & monthly,hourly
3078,206.0,231.0,437.0,1.25,,,1.25,14.331666058695713,125.50003939173901,True,daily & monthly,hourly
3081,6.0,0.0,6.0,,,,2.8538615559221356,18.74363792955325,147.53037113765959,True,hourly & daily & monthly,None
3087,71.0,15.0,86.0,,,,2.7648772429272657,17.703583046728077,143.9059050333141,True,hourly & daily & monthly,None
3098,76.0,0.0,76.0,,,,2.700031343363275,17.572802665548156,144.24456795962476,True,hourly & daily & monthly,None
3111,10.0,2.0,12.0,,,,2.8522523283600765,18.683019629443567,147.26616253561582,True,hourly & daily & monthly,None
3112,44.0,82.0,126.0,1.25,,,1.25,16.74369480433604,139.15720959692607,True,daily & monthly,hourly
3115,116.0,0.0,116.0,,,,2.612128364758212,16.903753943259535,142.36696614360486,True,hourly & daily & monthly,None
3144,108.0,11.0,119.0,,,,2.6692048471206875,17.07213983437274,142.3220201943792,True,hourly & daily & monthly,None
3150,6.0,96.0,102.0,1.25,,,1.25,17.304976754688294,140.15305135543048,True,daily & monthly,hourly
3156,154.0,0.0,154.0,,,,2.5286205350834003,16.268157657085347,140.58324441838596,True,hourly & daily & monthly,None
3158,9.0,0.0,9.0,,,,2.8472688325267552,18.6934592753816,147.38955100145807,True,hourly & daily & monthly,None
3168,77.0,81.0,158.0,1.25,,,1.25,16.255239417956393,137.78917423016148,True,daily & monthly,hourly
3169,25.0,59.0,84.0,5.625,15.0,100.0,5.625,15.0,100.0,False,,hourly & daily & monthly
3173,160.0,247.0,407.0,0.25,,,0.25,14.113782743781837,124.83883029274223,True,daily & monthly,hourly
3177,490.0,33.0,523.0,,,,1.9087231747252589,10.751876829827367,123.54999022652994,True,hourly & daily & monthly,None
3179,188.0,45.0,233.0,0.816300179835909,,,0.816300179835909,14.22604546940454,133.83139472274536,True,daily & monthly,hourly
3197,118.0,70.0,188.0,20.625,40.0,,20.625,40.0,184.35367721265482,True,monthly,hourly & daily
3198,224.0,0.0,224.0,,,,2.374790322524541,15.097322393080258,137.29744124035113,True,hourly & daily & monthly,None
3201,57.0,44.0,101.0,,,,2.899768804766531,18.028905395257194,143.4545635725157,True,hourly & daily & monthly,None
3212,106.0,0.0,106.0,,,,2.6341041094094764,17.071016123831686,142.8363665976098,True,hourly & daily & monthly,None
3217,16.0,0.0,16.0,,,,2.8318858112708694,18.57637574898109,147.0609706836546,True,hourly & daily & monthly,None
3219,20.0,0.0,20.0,,,,2.823095513410364,18.509470876752232,146.87321050205261,True,hourly & daily & monthly,None
3225,120.0,178.0,298.0,0.909803396006256,,,0.909803396006256,15.304426924439028,130.923496489087,True,daily & monthly,hourly
3226,60.0,0.0,60.0,,,,2.7351925348053006,17.840422154463607,144.9956086860327,True,hourly & daily & monthly,None
3240,121.0,79.0,200.0,1.5,,,1.5,15.828381147491712,136.47255111212928,True,daily & monthly,hourly
3243,152.0,60.0,212.0,1.25,,,1.25,15.146836109736189,135.52461026983033,True,daily & monthly,hourly
3244,41.0,0.0,41.0,,,,2.7769464496427063,18.158220297550702,145.88746954864217,True,hourly & daily & monthly,None
3247,77.0,33.0,110.0,1.25,,,1.25,16.25965454861324,139.9539930120191,True,daily & monthly,hourly
3254,65.0,70.0,135.0,1.25,,,1.25,16.43390480719313,138.7991460827202,True,daily & monthly,hourly
3258,151.0,0.0,151.0,,,,2.5352132584787808,16.31833631125699,140.72406455458744,True,hourly & daily & monthly,None
3263,159.0,0.0,159.0,,,,2.517632662757768,16.184526566799263,140.34854419138347,True,hourly & daily & monthly,None
3272,174.0,0.0,174.0,,,,2.4846690457808696,15.933633295941032,139.644443510376,True,hourly & daily & monthly,None
3282,268.0,197.0,465.0,1.0,,,1.0,13.192562312412331,123.90111325211446,True,daily & monthly,hourly
3291,137.0,0.0,137.0,,,,2.5659793009905543,16.552503364058012,141.3812251901944,True,hourly & daily & monthly,None
3293,27.0,209.0,236.0,,49.0,,10.570373655805879,49.0,188.7364977894152,True,hourly & monthly,daily
3295,116.0,0.0,116.0,,,,2.612128364758212,16.903753943259535,142.36696614360486,True,hourly & daily & monthly,None
3297,75.0,0.0,75.0,,,,2.702228917828402,17.58952888360537,144.29150800502524,True,hourly & daily & monthly,None
3303,470.0,41.0,511.0,0.922241434385624,,,0.922241434385624,10.146627553829187,122.13819614536008,True,daily & monthly,hourly
3304,91.0,0.0,91.0,,,,2.667067726386376,17.321909394689925,143.54046727861729,True,hourly & daily & monthly,None
3307,76.0,0.0,76.0,,,,2.700031343363275,17.572802665548156,144.24456795962476,True,hourly & daily & monthly,None
3309,266.0,0.0,266.0,,,,2.2824921949892247,14.394821234677202,135.32595933353025,True,hourly & daily & monthly,None
3312,16.0,1.0,17.0,,,,2.835476346420093,18.57951903504068,147.0227464734337,True,hourly & daily & monthly,None
3318,35.0,0.0,35.0,,,,2.7901318964334645,18.258577605893993,146.16910982104514,True,hourly & daily & monthly,None
3319,53.0,7.0,60.0,1.25,,,1.25,16.617353254641458,142.15433828229135,True,daily & monthly,hourly
3326,18.0,192.0,210.0,,34.0,,6.997458575986171,34.0,164.51591995130886,True,hourly & monthly,daily
3330,116.0,108.0,224.0,1.5,10.0,,1.5,10.0,126.20377969849606,True,monthly,hourly & daily
3331,179.0,0.0,179.0,,,,2.4736811734552373,15.850002205654956,139.40974328337353,True,hourly & daily & monthly,None
3334,82.0,0.0,82.0,,,,2.6868458965725153,17.472445357204865,143.96292768722176,True,hourly & daily & monthly,None
3338,258.0,216.0,474.0,,,,3.0756283829426043,15.207580768006263,127.44505028902518,True,hourly & daily & monthly,None
3341,372.0,67.0,439.0,1.25,,,1.25,11.889209781393195,125.78800247712083,True,daily & monthly,hourly
3342,166.0,193.0,359.0,11.93181818181815,25.6060606060606,,11.93181818181815,25.6060606060606,151.02218665146466,True,monthly,hourly & daily
3350,155.0,32.0,187.0,,,,2.6413200853934407,16.352016592934994,139.31312964591746,True,hourly & daily & monthly,None
3359,276.0,23.0,299.0,1.25,,,1.25,13.314485692184995,131.88336008088777,True,daily & monthly,hourly
3368,190.0,0.0,190.0,,,,2.449507854338844,15.666013807025582,138.89340278396804,True,hourly & daily & monthly,None
3371,242.0,249.0,491.0,1.25,,,1.25,13.79704961931576,123.14662970339336,True,daily & monthly,hourly
3386,108.0,54.0,162.0,,,,2.823597858537316,17.207301134935097,140.67837915488158,True,hourly & daily & monthly,None
3388,233.0,68.0,301.0,1.25,,,1.25,13.946938532513546,131.6952011879354,True,daily & monthly,hourly
3396,400.0,0.0,400.0,,,,1.988017216662263,12.153508015010315,129.0359932498636,True,hourly & daily & monthly,None
3406,8.0,30.0,38.0,0.5,,,0.5,16.608375857584083,141.61196125870322,True,daily & monthly,hourly
3408,68.0,0.0,68.0,,,,2.717611939084287,17.70661241000588,144.62008832282874,True,hourly & daily & monthly,None
3409,17.0,31.0,48.0,1.25,,,1.25,17.148106454696666,142.61353153651157,True,daily & monthly,hourly
3410,17.0,679.0,696.0,8.625,33.0,,8.625,33.0,141.92259057214247,True,monthly,hourly & daily
3411,512.0,0.0,512.0,,,,1.7418888765680856,10.280171592602171,123.77870816500788,True,hourly & daily & monthly,None
3415,37.0,6.0,43.0,,,,2.807279958398555,18.243984886137103,145.84588446891888,True,hourly & daily & monthly,None
3419,36.0,0.0,36.0,,,,2.7879343219683386,18.241851387836782,146.12216977564464,True,hourly & daily & monthly,None
3424,9.0,57.0,66.0,1.25,,,1.25,17.26415065123168,141.78349972859405,True,daily & monthly,hourly
3426,14.0,400.0,414.0,4.625,37.0,,4.625,37.0,158.69044230608063,True,monthly,hourly & daily
3427,41.0,66.0,107.0,1.25,,,1.25,16.789579911670288,140.00728274464103,True,daily & monthly,hourly
3437,265.0,0.0,265.0,,,,2.2846897694543515,14.411547452734418,135.37289937893075,True,hourly & daily & monthly,None
3442,383.0,18.0,401.0,1.25,,,1.25,11.730867771182618,127.52687639758271,True,daily & monthly,hourly
3450,234.0,0.0,234.0,,,,2.3528145778732754,14.9300602125081,136.82804078634615,True,hourly & daily & monthly,None
3454,4.0,0.0,4.0,,,,2.8582567048523893,18.77709036566768,147.62425122846057,True,hourly & daily & monthly,None
3455,0.0,331.0,331.0,5.786643884763,23.2080508018512,91.2610770279481,5.786643884763,23.2080508018512,91.2610770279481,False,,hourly & daily & monthly
3457,107.0,554.0,661.0,2.515625,14.3359375,,2.515625,14.3359375,113.59586591831727,True,monthly,hourly & daily
3461,128.0,0.0,128.0,,,,2.5857574711766937,16.703039326572952,141.8036855987989,True,hourly & daily & monthly,None
3468,67.0,73.0,140.0,15.274501845213097,27.5,,15.274501845213097,27.5,163.04004866734581,True,monthly,hourly & daily
3469,36.0,214.0,250.0,,,,3.5563088439022583,18.914514604588945,137.94218878837736,True,hourly & daily & monthly,None
3470,163.0,54.0,217.0,1.25,,,1.25,14.98453887831219,135.32416736487812,True,daily & monthly,hourly
3474,49.0,146.0,195.0,2.59756097560975,11.7073170731707,,2.59756097560975,11.7073170731707,129.04101479794699,True,monthly,hourly & daily
3478,135.0,8.0,143.0,,,,2.5990987311145983,16.61110208864915,141.1693115992284,True,hourly & daily & monthly,None
3484,212.0,0.0,212.0,,,,2.401161216106058,15.298037009766837,137.8607217851571,True,hourly & daily & monthly,None
3488,6.0,252.0,258.0,,,,3.758676413526564,19.53574601656981,137.89787016199904,True,hourly & daily & monthly,None
3504,457.0,392.0,849.0,1.25,,,1.25,10.600936082637194,107.4904801739135,True,daily & monthly,hourly
3514,35.0,124.0,159.0,5.125,15.0,175.0,5.125,15.0,175.0,False,,hourly & daily & monthly
3516,133.0,0.0,133.0,,,,2.5747695988510597,16.61940823628687,141.5689853717964,True,hourly & daily & monthly,None
3523,102.0,0.0,102.0,,,,2.6428944072699827,17.13792099606055,143.02412677921183,True,hourly & daily & monthly,None
3528,38.0,161.0,199.0,3.14772727272727,14.3045454545454,176.027015437392,3.14772727272727,14.3045454545454,176.027015437392,False,,hourly & daily & monthly
3531,72.0,133.0,205.0,3.94522471910112,9.05949641261676,20.2247191011235,3.94522471910112,9.05949641261676,20.2247191011235,False,,hourly & daily & monthly
3547,18.0,29.0,47.0,1.25,,,1.25,17.133485952768936,142.6609100233904,True,daily & monthly,hourly
3551,163.0,0.0,163.0,,,,2.508842364897261,16.117621694570403,140.16078400978148,True,hourly & daily & monthly,None
3552,114.0,103.0,217.0,0.633523331445059,,,0.633523331445059,15.152213926127288,134.03542259711128,True,daily & monthly,hourly
3558,194.0,0.0,194.0,,,,2.4407175564783388,15.599108934796721,138.70564260236605,True,hourly & daily & monthly,None
3570,38.0,74.0,112.0,0.75,,,0.75,16.384548940111337,138.82023228117097,True,daily & monthly,hourly
3575,98.0,11.0,109.0,,,,2.691180591771954,17.2394020149449,142.7914206483842,True,hourly & daily & monthly,None
3576,58.0,35.0,93.0,1.25,,,1.25,16.540755433232796,140.67741584771483,True,daily & monthly,hourly
3583,762.0,149.0,911.0,13.125,25.0,,13.125,25.0,140.87057837834723,True,monthly,hourly & daily
3590,58.0,104.0,162.0,0.5,,,0.5,15.861345912566392,136.13341751841014,True,daily & monthly,hourly
3601,134.0,0.0,134.0,,,,2.572572024385934,16.602682018229658,141.5220453263959,True,hourly & daily & monthly,None
3602,141.0,85.0,226.0,,,,2.862384490814079,16.752777806894255,137.94440713981803,True,hourly & daily & monthly,None
3610,15.0,271.0,286.0,4.733870967741935,15.0,96.6935483870967,4.733870967741935,15.0,96.6935483870967,False,,hourly & daily & monthly
3639,71.0,16.0,87.0,,,,2.76846777807649,17.706726332787667,143.86768082309322,True,hourly & daily & monthly,None
3640,20.0,197.0,217.0,1.25,,,1.25,17.088424064059758,134.99839969549157,True,daily & monthly,hourly
3643,94.0,0.0,94.0,,,,2.6604750029909963,17.271730740518276,143.3996471424158,True,hourly & daily & monthly,None
3645,69.0,64.0,133.0,2.5,,,2.5,17.4970101196168,141.28524479829866,True,daily & monthly,hourly
3651,303.0,62.0,365.0,,,,2.4237951190314253,13.97083490225478,131.21927662001758,True,hourly & daily & monthly,None
3653,293.0,87.0,380.0,1.0,,,1.0,12.832568677540088,127.79159890140689,True,daily & monthly,hourly
3667,272.0,41.0,313.0,1.25,,,1.25,13.372047881009081,131.2428422204855,True,daily & monthly,hourly
3675,84.0,0.0,84.0,,,,2.6824507476422625,17.438992921090435,143.86904759642078,True,hourly & daily & monthly,None
3677,222.0,32.0,254.0,1.25,,,1.25,14.113099003262292,133.78986052701305,True,daily & monthly,hourly
3690,137.0,0.0,137.0,,,,2.5659793009905543,16.552503364058012,141.3812251901944,True,hourly & daily & monthly,None
3693,379.0,6.0,385.0,1.25,,,1.25,11.791189416667235,128.23937027584145,True,daily & monthly,hourly
3697,66.0,37.0,103.0,1.25,,,1.25,16.422135743814614,140.24463669954872,True,daily & monthly,hourly
3699,65.0,24.0,89.0,5.0,40.0,,5.0,40.0,179.4427758180284,True,monthly,hourly & daily
3700,55.0,0.0,55.0,,,,2.746180407130933,17.924053244749686,145.2303089130352,True,hourly & daily & monthly,None
3709,26.0,71.0,97.0,,,,3.0648380622145015,18.632286878639793,143.87765130396747,True,hourly & daily & monthly,None
3710,117.0,0.0,117.0,,,,2.609930790293085,16.88702772520232,142.32002609820435,True,hourly & daily & monthly,None
3724,22.0,78.0,100.0,1.625,,,1.625,17.406292362576586,140.9957373326419,True,daily & monthly,hourly
3725,67.0,23.0,90.0,,,,2.8023918219815642,17.795634207433658,143.7878715331491,True,hourly & daily & monthly,None
3742,130.0,0.0,130.0,,,,2.5813623222464384,16.669586890458515,141.70980550799788,True,hourly & daily & monthly,None
3750,151.0,40.0,191.0,1.24999999999999,,,1.24999999999999,15.163480213214974,136.46944039130292,True,daily & monthly,hourly
3751,473.0,6.0,479.0,,,,1.8491374916033654,10.951353813191115,125.38002467430202,True,hourly & daily & monthly,None
3752,26.0,63.0,89.0,1.25,,,1.25,17.01192284291286,140.78491835398592,True,daily & monthly,hourly
3753,22.0,22.0,44.0,1.25,,,1.25,17.074911963169324,142.80532357961698,True,daily & monthly,hourly
3754,100.0,0.0,100.0,,,,2.647289556200237,17.171373432174985,143.1180068700128,True,hourly & daily & monthly,None
3755,174.0,1.0,175.0,1.25,,,1.25,14.826564795656349,137.2434428504948,True,daily & monthly,hourly
3774,235.0,0.0,235.0,,,,2.3506170034081477,14.91333399445088,136.78110074094565,True,hourly & daily & monthly,None
3896,24.0,79.0,103.0,1.25,,,1.25,17.040060064104107,140.14895668476387,True,daily & monthly,hourly
3901,54.0,22.0,76.0,1.25,,,1.25,16.601169060606097,141.43501011726227,True,daily & monthly,hourly
3902,78.0,33.0,111.0,1.25,,,1.25,16.24485008290814,139.91117071632053,True,daily & monthly,hourly
3904,17.0,22.0,39.0,1.25,,,1.25,17.148934291694832,143.0194350581099,True,daily & monthly,hourly
3906,5.0,0.0,5.0,,,,2.8560591303872624,18.76036414761046,147.57731118306006,True,hourly & daily & monthly,None
3907,34.0,47.0,81.0,,,,2.9610846229121166,18.42303826875192,144.41951198606452,True,hourly & daily & monthly,None
3908,0.0,20.0,20.0,,,,2.9388577056973735,18.906860959088334,147.04752720564505,True,hourly & daily & monthly,None
3909,0.0,8.0,8.0,,,,2.895771283906687,18.869141526373255,147.50621772829555,True,hourly & daily & monthly,None
3910,32.0,12.0,44.0,,,,2.8398110416195324,18.346475692780718,145.85123943459612,True,hourly & daily & monthly,None
3912,35.0,54.0,89.0,,,,2.9840207944915567,18.428315053111834,144.1050024691179,True,hourly & daily & monthly,None
3913,21.0,45.0,66.0,,,,2.9824720206603126,18.63419253137654,145.10618099671274,True,hourly & daily & monthly,None
3914,27.0,79.0,106.0,,,,3.091364768943168,18.64070694905929,143.52491757679996,True,hourly & daily & monthly,None
3915,31.0,30.0,61.0,,,,2.906638248770689,18.419781059910544,145.21014369602088,True,hourly & daily & monthly,None
3938,292.0,,,17.8846153846153,40.3846153846153,75.0,17.8846153846153,40.3846153846153,75.0,False,,hourly & daily & monthly
4016,131.0,96.0,227.0,5.0,,,5.0,18.81973239328657,141.96062104502914,True,daily & monthly,hourly
4046,100.0,118.0,218.0,1.25,,,1.25,15.911333376857748,135.13554695141212,True,daily & monthly,hourly
4048,2.0,0.0,2.0,,,,2.862651853782641,18.810542801782105,147.71813131926154,True,hourly & daily & monthly,None
4073,201.0,0.0,201.0,,,,2.425334535222452,15.482025408396211,138.37706228456258,True,hourly & daily & monthly,None
4074,288.0,29.0,317.0,1.25,,,1.25,13.136280212391679,131.09889018477256,True,daily & monthly,hourly
4075,309.0,12.0,321.0,1.25,,,1.25,12.826950124692189,130.96632862701017,True,daily & monthly,hourly
4120,168.0,0.0,168.0,,,,2.4978544925716286,16.033990604284323,139.926083782779,True,hourly & daily & monthly,None
4168,7.0,711.0,718.0,2.0,12.0,,2.0,12.0,104.61981071105978,True,monthly,hourly & daily
4169,18.0,0.0,18.0,,,,2.8274906623406166,18.54292331286666,146.9670905928536,True,hourly & daily & monthly,None
4170,397.0,0.0,397.0,,,,1.9946099400576425,12.203686669181963,129.17681338606508,True,hourly & daily & monthly,None
4171,29.0,330.0,359.0,2.875,40.1,,2.875,40.1,165.46226402543428,True,monthly,hourly & daily
4172,14.0,134.0,148.0,4.705792682926825,19.8932926829268,,4.705792682926825,19.8932926829268,144.08712093216496,True,monthly,hourly & daily
4173,119.0,41.0,160.0,,,,2.7527475824810126,16.98245001753106,140.65895338834747,True,hourly & daily & monthly,None
4174,16.0,0.0,16.0,,,,2.8318858112708694,18.57637574898109,147.0609706836546,True,hourly & daily & monthly,None
4175,9.0,18.0,27.0,1.25,,,1.25,17.267737944890374,143.54241498885338,True,daily & monthly,hourly
4176,159.0,32.0,191.0,,,,2.632529787532935,16.28511172070613,139.12536946431547,True,hourly & daily & monthly,None
4190,111.0,37.0,148.0,,,,2.755966037605131,17.103686617750427,141.18737059243495,True,hourly & daily & monthly,None
4198,325.0,7.0,332.0,,,,2.1779690475913234,13.429977371718607,132.28892718335476,True,hourly & daily & monthly,None
4202,80.0,0.0,80.0,,,,2.691241045502769,17.505897793319292,144.05680777802274,True,hourly & daily & monthly,None
4203,94.0,0.0,94.0,,,,2.6604750029909963,17.271730740518276,143.3996471424158,True,hourly & daily & monthly,None
4222,60.0,56.0,116.0,,,,2.936262503161839,18.01644617380062,142.8550529136637,True,hourly & daily & monthly,None
4223,115.0,0.0,115.0,,,,2.6143259392233396,16.920480161316753,142.41390618900536,True,hourly & daily & monthly,None
4228,32.0,0.0,32.0,,,,2.796724619828845,18.308756260065646,146.30992995724665,True,hourly & daily & monthly,None
4229,184.0,0.0,184.0,,,,2.4626933011296033,15.766371115368877,139.17504305637104,True,hourly & daily & monthly,None
4230,625.0,0.0,625.0,,,,1.4935629620087814,8.39010895213681,118.47448303475167,True,hourly & daily & monthly,None
4231,133.0,0.0,133.0,,,,2.5747695988510597,16.61940823628687,141.5689853717964,True,hourly & daily & monthly,None
4232,257.0,0.0,257.0,,,,2.3022703651753624,14.54535719719214,135.74841974213473,True,hourly & daily & monthly,None
4235,238.0,59.0,297.0,3.0,24.0,,3.0,24.0,148.53400409748753,True,monthly,hourly & daily
4266,275.0,0.0,275.0,,,,2.2627140248030853,14.244285272162262,134.90349892492577,True,hourly & daily & monthly,None
4276,735.0,787.0,,2.75,5.975,100.5,2.75,5.975,100.5,False,,hourly & daily & monthly
4298,17.0,0.0,17.0,,,,2.8296882368057426,18.559649530923878,147.0140306382541,True,hourly & daily & monthly,None
4299,30.0,27.0,57.0,1.25,,,1.25,16.95601632808509,142.2372432575848,True,daily & monthly,hourly
4300,24.0,0.0,24.0,,,,2.8143052155498576,18.442566004523368,146.68545032045063,True,hourly & daily & monthly,None
4312,53.0,0.0,53.0,,,,2.7505755560611864,17.957505680864116,145.32418900383618,True,hourly & daily & monthly,None
4495,20.0,0.0,20.0,,,,2.823095513410364,18.509470876752232,146.87321050205261,True,hourly & daily & monthly,None
4496,601.0,601.0,,3.0,,,3.0,10.020348603844376,95.23958758487575,True,daily & monthly,hourly
4583,169.0,155.0,324.0,3.0,,,3.0,16.45690171080121,133.85359384142467,True,daily & monthly,hourly
4584,64.0,850.0,914.0,,,,5.778357113785129,20.445310432885854,112.31726981668683,True,hourly & daily & monthly,None
4621,525.0,24.0,549.0,,,,1.7994932521028137,10.138169623288517,122.2511065295004,True,hourly & daily & monthly,None
4870,307.0,0.0,307.0,,,,2.1923916419190346,13.709046294331362,133.40141747210984,True,hourly & daily & monthly,None
4871,380.0,0.0,380.0,,,,2.0319687059647946,12.488032376154624,129.97479415787353,True,hourly & daily & monthly,None
4900,114.0,2.0,116.0,,,,2.6237045839869126,16.94349295149315,142.3843978139641,True,hourly & daily & monthly,None
